,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
2417,499,3.726,448.284,108,RLUS1353,15,GLU-2,M0,EXAMPLE_10
2418,499,3.726,450.294,244,RLUS1353,15,GLU-2,M2,EXAMPLE_10
2419,499,3.726,451.2978,435,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2423,499,3.726,467.2994,242,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2424,500,3.733,432.2388,525,RLUS1353,15,GLU-2,M0,EXAMPLE_1
2432,500,3.733,450.2989,1441,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2433,500,3.733,451.2981,1769,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2434,500,3.733,452.3048,634,RLUS1353,15,GLU-2,M2,EXAMPLE_3
2436,500,3.733,466.2959,104,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2439,500,3.733,468.3112,596,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2440,500,3.733,469.31,752,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2441,501,3.74,432.2355,641,RLUS1353,15,GLU-2,M0,EXAMPLE_1
2442,501,3.74,432.2922,511,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2443,501,3.74,433.2394,107,RLUS1353,15,GLU-2,M1,EXAMPLE_1
2450,501,3.74,449.2836,133,RLUS1353,15,GLU-2,M1,EXAMPLE_10
2451,501,3.74,450.3013,4832,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2452,501,3.74,451.2982,8085,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2453,501,3.74,452.3027,2749,RLUS1353,15,GLU-2,M0,EXAMPLE_8
2454,501,3.74,453.3024,349,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2460,501,3.74,467.297,325,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2461,501,3.74,468.3096,2091,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2462,501,3.74,469.3102,3254,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2464,502,3.747,432.2895,1210,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2465,502,3.747,433.2871,2117,RLUS1353,15,GLU-2,M0,EXAMPLE_9
2471,502,3.747,448.2814,188,RLUS1353,15,GLU-2,M0,EXAMPLE_10
2473,502,3.747,450.3006,14750,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2475,502,3.747,452.3012,5767,RLUS1353,15,GLU-2,M4,EXAMPLE_10
2476,502,3.747,453.303,973,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2480,502,3.747,468.3103,5156,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2482,502,3.747,469.3101,6380,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2483,503,3.754,432.2366,178,RLUS1353,15,GLU-2,M0,EXAMPLE_1
2484,503,3.754,432.2889,2067,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2492,503,3.754,450.3002,18144,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2494,503,3.754,452.3032,5997,RLUS1353,15,GLU-2,M2,EXAMPLE_3
2496,503,3.754,453.3041,1547,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2497,503,3.754,454.3039,178,RLUS1353,15,GLU-2,M6,EXAMPLE_10
2499,503,3.754,466.2954,493,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2501,503,3.754,468.3105,6498,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2502,503,3.754,469.3098,7693,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2503,504,3.761,432.2388,139,RLUS1353,15,GLU-2,M0,EXAMPLE_1
2504,504,3.761,432.289,1946,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2505,504,3.761,433.2885,2422,RLUS1353,15,GLU-2,M0,EXAMPLE_9
2510,504,3.761,448.2824,227,RLUS1353,15,GLU-2,M0,EXAMPLE_10
2512,504,3.761,449.285,202,RLUS1353,15,GLU-2,M1,EXAMPLE_10
2513,504,3.761,450.3007,17373,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2516,504,3.761,452.3019,5932,RLUS1353,15,GLU-2,M4,EXAMPLE_10
2517,504,3.761,453.3082,982,RLUS1353,15,GLU-2,M3,EXAMPLE_3
2518,504,3.761,454.3011,216,RLUS1353,15,GLU-2,M6,EXAMPLE_10
2522,504,3.761,466.2938,420,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2524,504,3.761,468.3096,5772,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2525,504,3.761,469.3108,6482,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2526,505,3.769,432.2876,866,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2527,505,3.769,433.2886,1366,RLUS1353,15,GLU-2,M0,EXAMPLE_9
2532,505,3.769,450.3014,8621,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2533,505,3.769,451.3005,11427,RLUS1353,15,GLU-2,M1,EXAMPLE_3
2534,505,3.769,452.3018,2866,RLUS1353,15,GLU-2,M4,EXAMPLE_10
2535,505,3.769,453.3031,549,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2539,505,3.769,467.2944,182,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2540,505,3.769,468.3128,2949,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2541,505,3.769,469.3092,3845,RLUS1353,15,GLU-2,M3,EXAMPLE_11
2543,506,3.776,432.2918,484,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2544,506,3.776,433.2922,366,RLUS1353,15,GLU-2,M1,EXAMPLE_6
2549,506,3.776,450.2995,4032,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2551,506,3.776,452.3042,1893,RLUS1353,15,GLU-2,M2,EXAMPLE_3
2552,506,3.776,453.3002,197,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2555,506,3.776,466.2991,191,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2556,506,3.776,467.301,328,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2557,506,3.776,468.3114,1742,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2558,506,3.776,469.311,2178,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2559,507,3.783,433.2938,269,RLUS1353,15,GLU-2,M1,EXAMPLE_6
2564,507,3.783,450.3012,1926,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2565,507,3.783,451.298,3389,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2566,507,3.783,452.2992,889,RLUS1353,15,GLU-2,M4,EXAMPLE_10
2567,507,3.783,453.2992,108,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2569,507,3.783,466.2949,373,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2570,507,3.783,467.2946,345,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2571,507,3.783,468.3065,836,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2573,508,3.79,432.2402,159,RLUS1353,15,GLU-2,M0,EXAMPLE_1
2576,508,3.79,434.2956,118,RLUS1353,15,GLU-2,M2,EXAMPLE_6
2582,508,3.79,450.3006,1586,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2583,508,3.79,451.2975,2032,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2584,508,3.79,452.3034,900,RLUS1353,15,GLU-2,M2,EXAMPLE_3
2585,508,3.79,453.3018,176,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2587,508,3.79,466.295,944,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2589,508,3.79,467.2952,1193,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2590,508,3.79,468.3074,782,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2591,508,3.79,469.307,1285,RLUS1353,15,GLU-2,M3,EXAMPLE_11
2592,509,3.797,432.2934,101,RLUS1353,15,GLU-2,M0,EXAMPLE_6
2594,509,3.797,434.297,105,RLUS1353,15,GLU-2,M2,EXAMPLE_6
2599,509,3.797,450.3019,2092,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2600,509,3.797,451.2998,1869,RLUS1353,15,GLU-2,M1,EXAMPLE_3
2601,509,3.797,452.3049,655,RLUS1353,15,GLU-2,M2,EXAMPLE_3
2602,509,3.797,453.3025,158,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2606,509,3.797,466.295,878,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2608,509,3.797,468.3064,836,RLUS1353,15,GLU-2,M0,EXAMPLE_4
2609,509,3.797,469.3062,1078,RLUS1353,15,GLU-2,M3,EXAMPLE_11
2616,510,3.804,449.2848,172,RLUS1353,15,GLU-2,M1,EXAMPLE_10
2617,510,3.804,450.3012,1592,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2618,510,3.804,451.2983,2479,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2619,510,3.804,452.3088,690,RLUS1353,15,GLU-2,M2,EXAMPLE_3
2620,510,3.804,453.2998,110,RLUS1353,15,GLU-2,M5,EXAMPLE_10
2622,510,3.804,466.2934,1362,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2624,510,3.804,468.3034,1035,RLUS1353,15,GLU-2,M2,EXAMPLE_11
2626,510,3.804,469.3061,508,RLUS1353,15,GLU-2,M3,EXAMPLE_11
2627,511,3.811,433.2938,211,RLUS1353,15,GLU-2,M1,EXAMPLE_6
2631,511,3.811,448.2866,109,RLUS1353,15,GLU-2,M0,EXAMPLE_10
2632,511,3.811,449.2834,150,RLUS1353,15,GLU-2,M1,EXAMPLE_10
2633,511,3.811,450.3,1198,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2634,511,3.811,451.3022,1962,RLUS1353,15,GLU-2,M1,EXAMPLE_3
2635,511,3.811,452.2992,315,RLUS1353,15,GLU-2,M4,EXAMPLE_10
2636,511,3.811,466.2976,896,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2637,511,3.811,467.2971,883,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2638,511,3.811,468.3046,1009,RLUS1353,15,GLU-2,M2,EXAMPLE_11
2639,511,3.811,469.3115,346,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2642,512,3.818,433.2909,245,RLUS1353,15,GLU-2,M1,EXAMPLE_6
2647,512,3.818,450.3036,1300,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2648,512,3.818,451.2996,1487,RLUS1353,15,GLU-2,M1,EXAMPLE_3
2649,512,3.818,452.2982,405,RLUS1353,15,GLU-2,M4,EXAMPLE_10
2651,512,3.818,466.2964,325,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2652,512,3.818,467.2966,625,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2653,512,3.818,468.2995,526,RLUS1353,15,GLU-2,M2,EXAMPLE_11
2654,512,3.818,469.3123,470,RLUS1353,15,GLU-2,M1,EXAMPLE_4
2670,496,3.704,450.2989,192,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2674,496,3.704,466.2904,270,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2675,496,3.704,467.2949,526,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2676,496,3.704,469.3126,171,RLUS1353,15,GLU-3,M1,EXAMPLE_4
2684,497,3.711,448.2883,144,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2685,497,3.711,449.288,259,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2687,497,3.711,450.3021,225,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2688,497,3.711,451.298,157,RLUS1353,15,GLU-3,M3,EXAMPLE_10
2691,497,3.711,466.2926,420,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2692,497,3.711,467.2944,373,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2693,497,3.711,468.3026,138,RLUS1353,15,GLU-3,M2,EXAMPLE_11
2695,498,3.718,432.2358,148,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2696,498,3.718,433.2911,157,RLUS1353,15,GLU-3,M1,EXAMPLE_6
2701,498,3.718,448.286,104,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2703,498,3.718,450.2975,350,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2704,498,3.718,451.2962,433,RLUS1353,15,GLU-3,M3,EXAMPLE_10
2705,498,3.718,452.3012,216,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2706,498,3.718,466.2987,206,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2709,499,3.725,432.2361,361,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2710,499,3.725,433.2383,146,RLUS1353,15,GLU-3,M1,EXAMPLE_1
2711,499,3.725,434.2904,106,RLUS1353,15,GLU-3,M1,EXAMPLE_9
2716,499,3.725,449.2899,122,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2717,499,3.725,450.297,214,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2718,499,3.725,451.3018,727,RLUS1353,15,GLU-3,M1,EXAMPLE_3
2719,499,3.725,452.3042,343,RLUS1353,15,GLU-3,M2,EXAMPLE_3
2722,499,3.725,466.2943,231,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2727,500,3.732,432.2414,613,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2728,500,3.732,432.2916,293,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2729,500,3.732,433.2426,140,RLUS1353,15,GLU-3,M1,EXAMPLE_1
2730,500,3.732,433.2902,204,RLUS1353,15,GLU-3,M1,EXAMPLE_6
2731,500,3.732,434.292,340,RLUS1353,15,GLU-3,M1,EXAMPLE_9
2739,500,3.732,450.3,2252,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2740,500,3.732,451.2979,3374,RLUS1353,15,GLU-3,M3,EXAMPLE_10
2741,500,3.732,452.3004,1097,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2742,500,3.732,453.3072,171,RLUS1353,15,GLU-3,M3,EXAMPLE_3
2747,500,3.732,468.3078,490,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2748,500,3.732,469.3068,1004,RLUS1353,15,GLU-3,M3,EXAMPLE_11
2749,501,3.74,432.2382,961,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2750,501,3.74,432.2872,972,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2751,501,3.74,433.2387,174,RLUS1353,15,GLU-3,M1,EXAMPLE_1
2752,501,3.74,433.2874,1664,RLUS1353,15,GLU-3,M0,EXAMPLE_9
2753,501,3.74,434.2451,154,RLUS1353,15,GLU-3,M2,EXAMPLE_1
2754,501,3.74,434.2911,480,RLUS1353,15,GLU-3,M1,EXAMPLE_9
2761,501,3.74,450.2991,9157,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2762,501,3.74,451.2981,13893,RLUS1353,15,GLU-3,M3,EXAMPLE_10
2763,501,3.74,452.3033,4556,RLUS1353,15,GLU-3,M2,EXAMPLE_3
2764,501,3.74,453.301,555,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2765,501,3.74,454.3034,106,RLUS1353,15,GLU-3,M6,EXAMPLE_10
2770,501,3.74,466.298,389,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2771,501,3.74,467.2961,516,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2772,501,3.74,468.3088,3038,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2774,501,3.74,469.3108,4780,RLUS1353,15,GLU-3,M1,EXAMPLE_4
2776,502,3.747,432.2388,789,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2777,502,3.747,432.2901,2381,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2779,502,3.747,434.2918,1092,RLUS1353,15,GLU-3,M1,EXAMPLE_9
2781,502,3.747,435.2968,213,RLUS1353,15,GLU-3,M3,EXAMPLE_6
2784,502,3.747,448.281,480,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2786,502,3.747,450.301,24540,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2787,502,3.747,451.2978,34542,RLUS1353,15,GLU-3,M3,EXAMPLE_10
2788,502,3.747,452.3019,9678,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2790,502,3.747,453.3032,1689,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2791,502,3.747,454.31,216,RLUS1353,15,GLU-3,M4,EXAMPLE_3
2794,502,3.747,466.2966,556,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2796,502,3.747,468.3094,8043,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2798,502,3.747,469.3089,11932,RLUS1353,15,GLU-3,M3,EXAMPLE_11
2799,503,3.754,432.2354,505,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2800,503,3.754,432.2899,5015,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2801,503,3.754,433.2891,6564,RLUS1353,15,GLU-3,M1,EXAMPLE_6
2805,503,3.754,435.3002,212,RLUS1353,15,GLU-3,M3,EXAMPLE_6
2809,503,3.754,448.2849,648,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2810,503,3.754,449.2868,451,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2811,503,3.754,450.3008,38371,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2814,503,3.754,452.3016,14603,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2816,503,3.754,453.3035,2676,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2817,503,3.754,454.3102,240,RLUS1353,15,GLU-3,M4,EXAMPLE_3
2821,503,3.754,466.2955,600,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2823,503,3.754,468.3098,11538,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2826,504,3.761,432.2886,3280,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2828,504,3.761,434.2916,1545,RLUS1353,15,GLU-3,M1,EXAMPLE_9
2830,504,3.761,435.2448,209,RLUS1353,15,GLU-3,M3,EXAMPLE_1
2836,504,3.761,448.2864,374,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2837,504,3.761,449.287,233,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2839,504,3.761,450.3005,30377,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2842,504,3.761,452.3031,12104,RLUS1353,15,GLU-3,M2,EXAMPLE_3
2843,504,3.761,453.3052,2152,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2844,504,3.761,454.3107,253,RLUS1353,15,GLU-3,M4,EXAMPLE_3
2848,504,3.761,466.2971,1096,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2849,504,3.761,467.2932,864,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2850,504,3.761,468.3112,9839,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2853,505,3.768,432.238,100,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2854,505,3.768,432.2906,2086,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2855,505,3.768,433.2886,3055,RLUS1353,15,GLU-3,M0,EXAMPLE_9
2858,505,3.768,435.3012,132,RLUS1353,15,GLU-3,M3,EXAMPLE_6
2861,505,3.768,448.2837,111,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2862,505,3.768,449.284,390,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2863,505,3.768,450.3008,19245,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2865,505,3.768,452.3025,7432,RLUS1353,15,GLU-3,M0,EXAMPLE_8
2866,505,3.768,453.302,1117,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2870,505,3.768,466.2936,515,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2872,505,3.768,468.3114,5690,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2873,505,3.768,469.3096,7780,RLUS1353,15,GLU-3,M0,EXAMPLE_5
2874,506,3.775,432.2364,102,RLUS1353,15,GLU-3,M0,EXAMPLE_1
2875,506,3.775,432.2873,931,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2877,506,3.775,433.291,1104,RLUS1353,15,GLU-3,M1,EXAMPLE_6
2878,506,3.775,434.2916,294,RLUS1353,15,GLU-3,M1,EXAMPLE_9
2885,506,3.775,450.3007,7002,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2887,506,3.775,452.3008,2644,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2888,506,3.775,453.3038,365,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2890,506,3.775,466.29,358,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2891,506,3.775,467.2957,265,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2892,506,3.775,468.3114,2444,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2896,507,3.782,433.2884,401,RLUS1353,15,GLU-3,M0,EXAMPLE_9
2900,507,3.782,450.3011,3719,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2901,507,3.782,451.3008,5464,RLUS1353,15,GLU-3,M1,EXAMPLE_3
2903,507,3.782,453.3048,198,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2904,507,3.782,466.293,250,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2906,507,3.782,468.3108,1318,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2907,507,3.782,469.3118,1793,RLUS1353,15,GLU-3,M1,EXAMPLE_4
2909,508,3.79,433.2871,436,RLUS1353,15,GLU-3,M0,EXAMPLE_9
2918,508,3.79,450.2994,3549,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2919,508,3.79,451.3012,5152,RLUS1353,15,GLU-3,M1,EXAMPLE_3
2920,508,3.79,452.299,1117,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2922,508,3.79,466.2974,467,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2924,508,3.79,468.3118,917,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2925,508,3.79,469.3088,1603,RLUS1353,15,GLU-3,M3,EXAMPLE_11
2927,509,3.797,433.2886,489,RLUS1353,15,GLU-3,M0,EXAMPLE_9
2933,509,3.797,450.301,2636,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2934,509,3.797,451.3004,4324,RLUS1353,15,GLU-3,M1,EXAMPLE_3
2936,509,3.797,453.3079,154,RLUS1353,15,GLU-3,M3,EXAMPLE_3
2938,509,3.797,466.293,403,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2939,509,3.797,467.2942,628,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2940,509,3.797,468.3104,1359,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2941,509,3.797,469.3086,1398,RLUS1353,15,GLU-3,M3,EXAMPLE_11
2942,510,3.804,432.2886,216,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2943,510,3.804,433.2882,378,RLUS1353,15,GLU-3,M0,EXAMPLE_9
2952,510,3.804,449.2854,115,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2953,510,3.804,450.302,2264,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2954,510,3.804,451.2984,3212,RLUS1353,15,GLU-3,M3,EXAMPLE_10
2955,510,3.804,452.304,1130,RLUS1353,15,GLU-3,M2,EXAMPLE_3
2956,510,3.804,453.3069,138,RLUS1353,15,GLU-3,M3,EXAMPLE_3
2959,510,3.804,466.2966,680,RLUS1353,15,GLU-3,M0,EXAMPLE_11
2960,510,3.804,467.2956,542,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2961,510,3.804,468.3084,1222,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2962,510,3.804,469.3106,978,RLUS1353,15,GLU-3,M1,EXAMPLE_4
2963,511,3.811,432.2924,223,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2970,511,3.811,450.299,2069,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2971,511,3.811,451.3004,2873,RLUS1353,15,GLU-3,M1,EXAMPLE_3
2972,511,3.811,452.3045,808,RLUS1353,15,GLU-3,M2,EXAMPLE_3
2973,511,3.811,453.305,225,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2976,511,3.811,468.3083,906,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2977,511,3.811,469.3067,1135,RLUS1353,15,GLU-3,M3,EXAMPLE_11
2979,512,3.818,432.2888,115,RLUS1353,15,GLU-3,M0,EXAMPLE_6
2980,512,3.818,433.2926,190,RLUS1353,15,GLU-3,M1,EXAMPLE_6
2985,512,3.818,448.2832,110,RLUS1353,15,GLU-3,M0,EXAMPLE_10
2986,512,3.818,449.2891,167,RLUS1353,15,GLU-3,M1,EXAMPLE_10
2987,512,3.818,450.3001,1825,RLUS1353,15,GLU-3,M0,EXAMPLE_3
2988,512,3.818,451.2996,2235,RLUS1353,15,GLU-3,M1,EXAMPLE_3
2989,512,3.818,452.2992,692,RLUS1353,15,GLU-3,M4,EXAMPLE_10
2990,512,3.818,453.3,182,RLUS1353,15,GLU-3,M5,EXAMPLE_10
2992,512,3.818,467.2972,226,RLUS1353,15,GLU-3,M1,EXAMPLE_11
2993,512,3.818,468.3156,446,RLUS1353,15,GLU-3,M0,EXAMPLE_4
2994,512,3.818,469.3091,536,RLUS1353,15,GLU-3,M3,EXAMPLE_11
3003,496,3.704,450.299,202,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3004,496,3.704,451.2952,115,RLUS1353,15,GLU-4,M3,EXAMPLE_10
3005,496,3.704,467.2986,187,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3012,497,3.711,450.2938,161,RLUS1353,15,GLU-4,M2,EXAMPLE_10
3013,497,3.711,451.2968,267,RLUS1353,15,GLU-4,M3,EXAMPLE_10
3015,497,3.711,466.2976,232,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3016,497,3.711,467.2966,167,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3023,498,3.718,448.2836,120,RLUS1353,15,GLU-4,M0,EXAMPLE_10
3026,498,3.718,450.2993,378,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3027,498,3.718,451.2983,323,RLUS1353,15,GLU-4,M3,EXAMPLE_10
3029,498,3.718,466.2906,202,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3031,498,3.718,468.305,119,RLUS1353,15,GLU-4,M2,EXAMPLE_11
3032,499,3.725,432.2413,334,RLUS1353,15,GLU-4,M0,EXAMPLE_1
3037,499,3.725,450.3012,406,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3038,499,3.725,451.3044,733,RLUS1353,15,GLU-4,M1,EXAMPLE_3
3039,499,3.725,452.2966,148,RLUS1353,15,GLU-4,M4,EXAMPLE_10
3044,499,3.725,467.2934,107,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3045,499,3.725,469.3028,212,RLUS1353,15,GLU-4,M3,EXAMPLE_11
3048,500,3.732,432.2357,504,RLUS1353,15,GLU-4,M0,EXAMPLE_1
3049,500,3.732,432.2898,388,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3050,500,3.732,433.2438,182,RLUS1353,15,GLU-4,M1,EXAMPLE_1
3051,500,3.732,433.2918,384,RLUS1353,15,GLU-4,M1,EXAMPLE_6
3057,500,3.732,450.301,2042,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3059,500,3.732,451.2982,2923,RLUS1353,15,GLU-4,M3,EXAMPLE_10
3060,500,3.732,452.2984,1116,RLUS1353,15,GLU-4,M4,EXAMPLE_10
3061,500,3.732,453.3094,130,RLUS1353,15,GLU-4,M3,EXAMPLE_3
3064,500,3.732,466.2956,132,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3066,500,3.732,468.3101,841,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3067,500,3.732,469.3144,978,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3069,501,3.74,432.2369,586,RLUS1353,15,GLU-4,M0,EXAMPLE_1
3070,501,3.74,432.2886,481,RLUS1353,15,GLU-4,M0,EXAMPLE_6
